Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Yaw,Pitch,Roll
1.0720000000000007,0.42204990061994074,0.2985868864469767,2.3676577655563973,-0.2712258688247239,-0.660128673125075,2.5963344687215346,-0.4950662714638884,-0.41456787467878864,-0.49215778491257384
1.0740000000000007,0.4215074488822913,0.29726662910072654,2.37285043449384,-0.272924914506063,-0.6488284145897032,2.592311190032934,-0.4925170081119481,-0.4209720718648081,-0.4951875273812552
1.0760000000000007,0.4209615990532792,0.2959689722715471,2.378035056873906,-0.2747359876936452,-0.637255323372579,2.5884773964749446,-0.4900212353663198,-0.42721377290459106,-0.49791183913842196
1.0780000000000007,0.4204121270778919,0.29469446162480195,2.3832120116668563,-0.27666689324467775,-0.6253848948274237,2.584871425205179,-0.48757536786104017,-0.433305395223253,-0.5003082910910805
1.0800000000000007,0.4198587932914025,0.2934436918351471,2.3883817545172668,-0.27872273850166845,-0.6132152773054431,2.5815011333633824,-0.4851754459964409,-0.4392591843714357,-0.5023551686402126
1.0820000000000007,0.4193013478143992,0.2922172612805362,2.3935447567839936,-0.28090363994969236,-0.6007773992726864,2.578331827346658,-0.4828173711722274,-0.44508690608211976,-0.5040334453581389
1.0840000000000007,0.4187395405344998,0.2910157064819908,2.398701420438687,-0.28320538482951796,-0.588126654541452,2.5752986439983894,-0.48049721660449174,-0.45079953333993505,-0.5053286996846172
1.0860000000000007,0.4181731297648408,0.28983945317290793,2.4038520177266838,-0.28562163057896905,-0.5753273346948864,2.5723275169123347,-0.47821122581896136,-0.45640738648466794,-0.5062323506966163
1.0880000000000007,0.41760188650368285,0.28868879850351814,2.4089966727605083,-0.2881454485168255,-0.562442721050402,2.5693478111443238,-0.475955700430755,-0.46192041769051684,-0.5067419094913981
1.0900000000000007,0.4170255956066492,0.2875639130614173,2.414135368382797,-0.29076934913257163,-0.5495342137710361,2.5662928624048296,-0.47372682778186287,-0.46734868765717413,-0.506860354859553
1.0920000000000007,0.41644405690838404,0.2864648446338752,2.4192679541076068,-0.2934844363315681,-0.5366647564794507,2.5630950465057727,-0.47152036036086886,-0.4727032034131205,-0.5065954321284915
1.0940000000000007,0.4158570880357209,0.2853915151209163,2.4243941442006185,-0.29628094850380343,-0.5238953817789005,2.559689742631073,-0.4693316795009818,-0.4779960796137801,-0.5059583477541472
1.0960000000000008,0.4152645261387133,0.2843437243573585,2.4295135236858805,-0.2991507420815222,-0.5112738719413724,2.556029224257789,-0.4671558481613132,-0.4832405576328113,-0.5049618418798026
1.0980000000000008,0.4146662246545502,0.2833211766134758,2.434625582134396,-0.3020903610089909,-0.4988231457282224,2.55209674050669,-0.46498759532416417,-0.4884507220950991,-0.5036182577096391
1.1000000000000008,0.41406204393253226,0.28232353032201934,2.439729775615409,-0.3050994806523828,-0.4865509323463054,2.547893829462107,-0.4628209681252194,-0.4936413018063471,-0.5019381299070049
1.1020000000000008,0.4134518449712275,0.2813504284573267,2.444825563274333,-0.308175570388034,-0.47447292648070344,2.5434111209113666,-0.4606487925120638,-0.49882775812460706,-0.4999306365542645
1.1040000000000008,0.4128354938304514,0.2804014826043653,2.4499123855161558,-0.3113094546297003,-0.4626284318362424,2.5386088949623127,-0.45846180191901925,-0.5040275644309397,-0.4976050989377241
1.1060000000000008,0.412212874921192,0.2794762257406928,2.4549896033060805,-0.3144840089275452,-0.45108152878449703,2.5334157433943503,-0.45624761018062954,-0.509262123812553,-0.49497135737489134
1.1080000000000008,0.4115839069033369,0.2785740626831238,2.460056434792869,-0.3176773078168203,-0.43990611869123447,2.527747192260061,-0.4539904410908878,-0.5145574369227047,-0.49203852633522327
1.1100000000000008,0.4109485522877033,0.2776942504457413,2.465111929177389,-0.32086737795104237,-0.4291680027854134,2.521527894538485,-0.4516721845414697,-0.5199428345320558,-0.4888112917615147
1.1120000000000008,0.4103068175318012,0.27683591444017047,2.470154984966466,-0.32404323342510627,-0.4188898428976907,2.514735268271459,-0.44927430270393887,-0.525448943154073,-0.48528512128267276
1.1140000000000008,0.409658731064951,0.27599813475437507,2.475184455503009,-0.3272167132200172,-0.40902050574958093,2.5074379293604396,-0.4467804233214329,-0.5311048280070966,-0.4814441469838941
1.1160000000000008,0.4090042976385109,0.2751800937428759,2.48019933136173,-0.3304127154881673,-0.39947565392788126,2.499745501475967,-0.444179772448912,-0.5369344457610342,-0.47726582937313194
1.1180000000000008,0.4083434722075346,0.2743811424350201,2.4851988223646817,-0.3336576600748474,-0.39017648558386614,2.4917606894827538,-0.4414715619361742,-0.5429507953678656,-0.4727297088472297
1.1200000000000008,0.4076761568873849,0.27360078946385236,2.490182343743647,-0.33697957367872944,-0.3810489508749645,2.4835805303481813,-0.43866617895892873,-0.5491515393766481,-0.46782286307610726
1.1220000000000008,0.40700219774002744,0.27283869156210244,2.4951495048043437,-0.3404122723462561,-0.3720121103769799,2.4753112237047414,-0.4357827022873075,-0.5555199701451898,-0.4625406007998781
1.1240000000000008,0.4063213731953349,0.27209466734134846,2.5001001272517533,-0.3439993552212279,-0.3629695105637604,2.4670793351064706,-0.4328452395292554,-0.5620295593687885,-0.45688348198951645
1.1260000000000008,0.40563337448489245,0.27136872832022096,2.5050342859219663,-0.347794291459163,-0.3538122799282192,2.4590284481136995,-0.42987940190576557,-0.5686495639282786,-0.45085230089002787
1.1280000000000008,0.4049377859019741,0.2706611037603645,2.5099523428181936,-0.35186393132973653,-0.3444142801037799,2.451325999440351,-0.4269106345886031,-0.5753485125173299,-0.4444440901214877
1.1300000000000008,0.4042340580393146,0.26997227520015693,2.514854994817074,-0.3562846888141773,-0.33464492505583443,2.4441479324074464,-0.42396541913955443,-0.5820936537974365,-0.43764924294529317
1.1320000000000008,0.40352148866168625,0.26930298535004527,2.5197432906818893,-0.3611325546865167,-0.32439266288453217,2.4376495898976946,-0.4210747069779381,-0.5888475457054042,-0.43044992574556695
1.1340000000000008,0.40279922355231323,0.2686542000242762,2.5246185898616846,-0.36644515048607235,-0.31364003994546824,2.4318696160874116,-0.4182779926157099,-0.5955638870827731,-0.42281907713780587
1.1360000000000008,0.4020663332513411,0.26802691994438527,2.5294823290938595,-0.37214621572155826,-0.30259507451900647,2.4265578678950255,-0.4156225294603591,-0.6021886267932017,-0.41472114410885597
1.1380000000000008,0.401322040819898,0.26742172979534723,2.5343354448296496,-0.3780396142738596,-0.291664212160845,2.4212028549063205,-0.41315135261498986,-0.6086664322154647,-0.40611755504392694
1.1400000000000008,0.4005659615913503,0.26683840137102555,2.539177850539462,-0.383876382532446,-0.28129794493683086,2.41522499380273,-0.4108890838927489,-0.6149457050451861,-0.3969620510305503
1.1420000000000008,0.39979820882628536,0.2662758054811519,2.5440083005270675,-0.38935459941424166,-0.2719805400161997,2.407984674551453,-0.40884294946245714,-0.6209814485105204,-0.38718812775472927
